Time,Series_A,Series_B,Series_C,Series_D,Series_E
2023-01-01 00:00:00,2.021018927873236,1.1810557978921832,-0.9221635950720602,0.12141186468197986,-0.33961735850097385
2023-01-01 01:00:00,2.2941595661437484,1.6992855741839836,-1.6791697123764395,-0.7932256917094695,-0.3946095208900506
2023-01-01 02:00:00,3.740119893711099,2.1573207784410315,-0.6784219505594149,-2.6321140539897208,-0.8754567030704293
2023-01-01 03:00:00,3.038199245849644,2.893889297300398,0.9268817474496953,-2.283390904237723,-0.33884015409632473
2023-01-01 04:00:00,3.728646177272129,2.7823507002457886,1.0532260595076863,-1.7069143016306354,-0.13847797936601713
2023-01-01 05:00:00,4.0538280951393935,4.191998489548855,2.0264024528483264,-1.9230249019346772,-0.8437294447235517
2023-01-01 06:00:00,4.682747894125752,5.224906580161438,1.0135993366471427,-2.6074774704904784,-0.8568124958315287
2023-01-01 07:00:00,4.988300689632761,5.564861480657224,1.557455975439269,-2.067845467147878,-2.4281323459878785
2023-01-01 08:00:00,5.0437138032615385,4.558714582190536,-0.7271649303301446,-2.294340389452623,-2.0805980607428216
2023-01-01 09:00:00,3.9431562064981196,4.493073500150668,-1.174555188983878,-2.0979996388040796,-1.7401024289935683
2023-01-01 10:00:00,4.688278270669793,5.215870279725806,-1.9609281432110541,-0.5937111799368573,-0.29105719922032924
2023-01-01 11:00:00,3.1238466815182004,5.412309308246614,-2.1102009652501375,0.5788641157448198,0.7181235134652739
2023-01-01 12:00:00,2.5445093872905877,5.512353200452647,-1.5160130731682757,0.6763587424881488,1.8228637094572382
2023-01-01 13:00:00,4.135401701362208,5.1811918000546155,-1.0910589782917504,2.2814832330607073,-0.639452262525567
2023-01-01 14:00:00,3.62608242153732,3.1959206400251747,-2.9011046018070723,2.319630240101112,0.1593109437856226
2023-01-01 15:00:00,4.335630758560344,2.441529971824383,-2.7871822261737402,3.2822535502002737,1.2583978087571521
2023-01-01 16:00:00,4.711928490344677,3.582371395267478,-1.113571672159387,0.2406042597477236,1.6969016432457482
2023-01-01 17:00:00,5.607355896987826,4.807942528819113,-0.19289733119899088,-1.4459564624359402,-0.055170004737264744
2023-01-01 18:00:00,5.399680792114755,3.709055494704339,1.4469238427908921,-0.7634548079908718,-1.1142305888403101
2023-01-01 19:00:00,4.265426874843653,3.8048468176797434,1.777152297430848,-0.37744685515489473,-2.4764975034697887
2023-01-01 20:00:00,5.051341331481938,2.4712871637922715,3.1967371440283507,-0.7891140951735485,-2.3977358371156527
2023-01-01 21:00:00,6.093392552371425,3.260880000803521,3.116079574856858,-0.4493662634125813,-2.446125113437044
2023-01-01 22:00:00,6.417521415768763,1.9381443188440102,2.288104483203118,-0.14089366144745474,-3.630587151827477
2023-01-01 23:00:00,5.825330567260732,3.295119346515029,2.0486591361866746,-0.29823667795779674,-4.44261682261115
2023-01-02 00:00:00,5.871591285250129,3.3273683344102514,1.8488731478368248,1.8739703987870175,-4.768042766564202
2023-01-02 01:00:00,5.519186514571672,3.2391780007497997,-0.07510067939066567,-0.34766448482145274,-3.7401103974722556
2023-01-02 02:00:00,3.246845094460475,4.223697008831245,0.8901142086599183,-1.3063096747039684,-1.9735991254722802
2023-01-02 03:00:00,3.507190521816802,3.6198739117447634,0.9954040323146824,-1.8701292183396783,-0.7136299343854955
2023-01-02 04:00:00,4.01741974334904,2.91916288062545,1.19610932398683,-1.016119977950206,-0.1863055955118582
2023-01-02 05:00:00,6.048229649421396,3.9919465577378266,0.9279319366537238,-0.7790119422231709,-2.6970478410517007
2023-01-02 06:00:00,6.308135184342214,4.3970853056128645,1.185889721491551,-0.7491418620522747,-4.109917526656185
2023-01-02 07:00:00,6.640258112995263,4.175638504388011,0.3869581548988602,0.1317306663054435,-3.663544772510563
2023-01-02 08:00:00,6.590113704328189,3.129371323919825,0.09859678207199102,1.2458856156700855,-1.7332942173561918
2023-01-02 09:00:00,6.963586068833899,3.9018867055622124,1.5282874555777506,0.4889758804026265,-2.1563301991222006
2023-01-02 10:00:00,7.4316583966826695,1.2320319565622557,1.0245380710068086,-0.9425779475313505,-1.38475167192041
2023-01-02 11:00:00,6.294589725150958,1.2803154088414213,0.7330764323967012,-0.7730366786646056,-0.6577983855144518
2023-01-02 12:00:00,6.813972512523492,2.1268978008125092,0.045817919127676965,-0.5000498447530178,1.0329017498582753
2023-01-02 13:00:00,6.742006834369625,1.4590981380768946,-0.4357369137257793,0.11272874612227701,-0.8411084218588118
2023-01-02 14:00:00,7.061076122902713,0.2385549476890938,0.5852542395523016,1.2537603896695966,-1.239671876616643
2023-01-02 15:00:00,6.74290485993151,-0.6913241774298852,1.564380706371825,1.973195483967709,-2.8516528027160257
2023-01-02 16:00:00,5.404875056624832,-0.7602431581706199,1.7209985421581884,1.407885599142133,-3.1866666399407935
2023-01-02 17:00:00,6.125982831326991,0.5273305557047863,3.0147692911017634,1.330284043662259,-2.5802052295061
2023-01-02 18:00:00,7.010597773731501,0.7953482761606725,4.02456551616471,0.2577541451515577,-2.513180019786486
2023-01-02 19:00:00,9.452715666222696,1.0021977284319288,4.0338283694124115,1.3237589573817974,-2.1763720838862683
2023-01-02 20:00:00,9.939348725779556,-1.4769335896636067,4.972847616268606,1.1377208065301831,-2.9874666365857303
2023-01-02 21:00:00,9.54094152647925,-2.3232061553414662,4.98462205108319,0.4017586603994642,-1.7430775514057522
2023-01-02 22:00:00,11.028399128621379,-2.245690101447905,4.309851430453521,0.7507261236202725,-1.7302016154342703
2023-01-02 23:00:00,11.105903746779768,-1.340421313292282,4.280005417865505,3.496926822400098,-0.9225660476882509
2023-01-03 00:00:00,10.649178887420863,-2.5850343132603344,4.381077207458473,3.901716622051754,-1.8624093704385514
2023-01-03 01:00:00,10.517699976722623,-2.4725424121823867,3.261308079063781,5.156999124255039,-3.915245001759047
2023-01-03 02:00:00,9.6604904767341,-3.6722269148583866,1.8354623341595768,4.741173251190107,-4.389990442158428
2023-01-03 03:00:00,10.097982636941765,-4.333492813976264,1.2242550024496264,4.666243407306412,-5.1962333326847014
2023-01-03 04:00:00,8.835148607595151,-4.452944309694603,1.9834874897110328,4.353919583859842,-5.503460234444419
2023-01-03 05:00:00,8.880914766434675,-5.336911375907387,1.9492040019335404,5.145226428398641,-3.9558559769159403
2023-01-03 06:00:00,9.172825744674933,-6.031680699924596,2.4592269034185597,5.00858294683679,-4.000719472466053
2023-01-03 07:00:00,8.205742781657035,-6.684200778008511,2.951023387075546,4.596957178608916,-5.100519182710482
2023-01-03 08:00:00,8.520348491662396,-5.132100573688575,1.437645235786722,5.596313453107938,-4.307858626668442
2023-01-03 09:00:00,9.365062621371393,-4.6744873660868045,1.5516135297609244,5.759910964564904,-4.1414578238021695
2023-01-03 10:00:00,9.380963411650411,-4.437250481061806,0.8894437349240255,5.714196358128219,-3.791550724205782
2023-01-03 11:00:00,7.347842882625253,-3.4014337863985418,0.5307352617997794,4.882009088104254,-3.619084389589522
2023-01-03 12:00:00,8.019686831929002,-3.582519120760898,-0.3894459114508372,4.415587075311919,-3.494368308708236
2023-01-03 13:00:00,7.6049360570506215,-2.671744930143489,0.7239818756958026,4.786736094242928,-4.311048281816752
2023-01-03 14:00:00,8.806227415144338,-3.766787797564481,-0.19707331504479686,5.119707107630991,-3.214596886946321
2023-01-03 15:00:00,8.013979107044728,-3.2002264116749686,-2.8883004881546954,5.0641187828783245,-4.564898830483856
2023-01-03 16:00:00,8.700961070292601,-3.59879860480333,-3.942168878676914,5.314159049998778,-3.3979875450752046
2023-01-03 17:00:00,9.214373426916328,-2.7025530227333956,-2.550598063165219,7.088740435079403,-2.9440400385988434
2023-01-03 18:00:00,9.505963244013804,-3.4547642951984483,-3.4389821831194913,7.683198075669405,-3.427784893986675
2023-01-03 19:00:00,9.656737133683043,-3.7762885879646295,-3.400129594675333,8.718252837481922,-3.2516051330570344
2023-01-03 20:00:00,11.060460498529942,-4.579600130135601,-2.0960968987562163,8.471974482506303,-3.3847767505758686
2023-01-03 21:00:00,11.416219127389338,-4.094304248705298,-2.1832431737880476,9.706930881583054,-3.5946292203515218
2023-01-03 22:00:00,11.802220661956591,-1.5640739398043197,-1.8892296039227274,9.596594442892599,-3.309669184831785
2023-01-03 23:00:00,11.340021778420104,-2.7170503905138137,-1.0363096097894544,10.465331262428954,-4.647110445156483
2023-01-04 00:00:00,12.51338200294446,-2.134266402073162,0.4683824983020477,10.865971864718016,-7.106219656916922
2023-01-04 01:00:00,12.213065846800866,-1.771437354827789,0.4617691013451161,11.357919748653396,-7.520838627011692
2023-01-04 02:00:00,12.780077769670692,-3.3079004561972254,0.49348978703511315,9.547812469824962,-7.679758723498456
2023-01-04 03:00:00,11.511942205458151,-2.630963011680771,-0.699074120137793,9.82123679945505,-7.301895028182324
2023-01-04 04:00:00,11.639602491021826,-3.068326331127642,0.2374214079846798,10.038495306281645,-7.539521834572411
2023-01-04 05:00:00,10.319433691239372,-2.763415230235278,-0.5748872293212747,9.407167756911768,-7.042595569156057
2023-01-04 06:00:00,9.96167414054144,-3.4430948630736573,0.07810679842759283,9.088490883702487,-6.975648958702417
2023-01-04 07:00:00,9.905395833898137,-4.180869717827964,-0.06591802263041857,8.444099926028834,-6.588291239138616
2023-01-04 08:00:00,11.12072157425533,-3.280861049102683,-0.2945011415902157,7.398648304681425,-4.902031163316889
2023-01-04 09:00:00,11.939841247500725,-4.099007623512272,-0.4254050893802498,8.568343698400204,-4.67792655586225
2023-01-04 10:00:00,11.660878719179035,-3.5590647020831105,-0.3410385593672388,8.1021100076709,-5.8779133043315905
2023-01-04 11:00:00,10.951791803861957,-4.722541744378264,-0.5507327336250818,9.232465349600634,-6.102574780235739
2023-01-04 12:00:00,10.504208448667802,-5.075011509167719,-0.30278925669368384,8.530097455521922,-5.37193189639639
2023-01-04 13:00:00,11.065983922452567,-4.655134347922397,-0.20068561946100116,8.394272117541353,-5.372739520791282
2023-01-04 14:00:00,11.898378849654891,-3.3387367333887332,-1.0249247085024815,8.03110937936622,-5.007234457807523
2023-01-04 15:00:00,13.438718585310827,-3.0372362746734822,-0.6226759815993709,8.407120907174885,-3.8983309997761983
2023-01-04 16:00:00,13.174895089064764,-4.161559075511867,-1.0865239978848695,8.142165315468716,-3.6608972157156976
2023-01-04 17:00:00,11.995945196128249,-5.593968369443177,-1.248954580137464,8.710530111442614,-4.311575504582952
2023-01-04 18:00:00,12.853701049003037,-6.492106046633348,-1.638495140040701,9.539378313790156,-4.316685936420411
2023-01-04 19:00:00,13.00186367108551,-7.467283430748983,-1.975979896280869,10.300974674472577,-6.1816030493813265
2023-01-04 20:00:00,12.154385158115504,-8.785339562849002,-1.6978654741453445,11.24640040716826,-7.4794429917794005
2023-01-04 21:00:00,12.991774148645277,-7.529150583417374,-1.390013873985592,11.401350609976728,-6.126223872689707
2023-01-04 22:00:00,13.472880747102444,-7.801630072375924,-1.7057485728368744,10.765086312859411,-4.92064177606857
2023-01-04 23:00:00,14.625511325979812,-8.026352345967297,-2.08971723491757,10.35076716017865,-6.180315279853284
2023-01-05 00:00:00,13.511602292714253,-6.651962259781152,-1.9178222510128722,10.54449627393164,-5.6485344182713755
2023-01-05 01:00:00,13.9078252839636,-5.9196766560319105,-1.37449630157305,9.60409510565068,-5.634335946853759
2023-01-05 02:00:00,16.51484603282185,-7.510172902202677,-1.5712244037101555,9.291897575417602,-4.7233345965619735
2023-01-05 03:00:00,16.20147757649195,-7.605210192751737,-1.826740460597931,9.601985423076888,-4.64052119801521
