Time,Series_A,Series_B,Series_C,Series_D,Series_E
2023-01-01 00:00:00,-0.6955462566128122,1.9923217382732985,-0.8219347071134349,-0.13478866169077114,-0.9622476941839363
2023-01-01 01:00:00,-2.8161518591187407,0.580656191278951,0.17986403877418877,0.9869674943870017,-0.5140986772851464
2023-01-01 02:00:00,-3.1418914916505525,0.8937143226865883,0.3941889318008732,1.5990430318616404,0.005762163179586333
2023-01-01 03:00:00,-3.277939147197352,-0.11132047305283954,-0.8331147227543282,1.8245874383960963,-1.3994874365528391
2023-01-01 04:00:00,-2.761384539874059,2.464260662144297,-0.1338177303412128,2.0553675056343064,-3.551521218055168
2023-01-01 05:00:00,-1.8944001131767279,3.512670262028459,0.06774147205011896,2.575592125857454,-4.057381948658184
2023-01-01 06:00:00,-1.780195983974812,1.3975395549457632,1.4001136725391279,0.4833193442214081,-3.0935487038721767
2023-01-01 07:00:00,-1.4937619832621107,3.009646507552504,2.1414373337415094,1.3555578564690818,-2.439946648530631
2023-01-01 08:00:00,-1.5651523009541761,5.194667117657321,2.4049345090313285,1.815505454571704,-3.4260620663026664
2023-01-01 09:00:00,-0.06981736653221615,5.124658855635796,1.7548912536360086,1.8258032487050893,-3.302240795857517
2023-01-01 10:00:00,-0.5449648616681557,5.243053727960516,0.14347723221982367,2.066591728800193,-2.2727976434832686
2023-01-01 11:00:00,0.9335082652988698,6.153852690780632,-0.6224854772742497,2.488443617492525,-3.7661627436639473
2023-01-01 12:00:00,0.49221926900115814,5.644673429445963,-3.263879648324868,2.5818206462788704,-3.1375674766659585
2023-01-01 13:00:00,0.4833003562918471,5.253085255618108,-4.657813696055891,3.929842150814274,-2.8922189250774006
2023-01-01 14:00:00,-1.0637318929684407,5.556499675864007,-3.688928961099481,2.841428205358298,-3.567157360022276
2023-01-01 15:00:00,-0.9391004016348344,5.088222244518121,-2.8600333033062597,4.778763215957964,-5.416274435215546
2023-01-01 16:00:00,-2.5852959054860007,5.9410919294661655,-3.0703210262826732,4.23036692521308,-7.857431826228711
2023-01-01 17:00:00,-2.361535143340249,7.3280533321754024,-3.1984641899493704,4.754884371897711,-9.069890061286923
2023-01-01 18:00:00,-2.8014404404610938,7.18643457014277,-2.9954969497477895,5.823490968467512,-7.943470168171142
2023-01-01 19:00:00,-2.8931991561864496,6.895472663974197,-1.9495966124250343,7.188123456089969,-9.485071195724263
2023-01-01 20:00:00,-1.6547694052598403,5.673853894488586,-3.7508120917252787,6.201473290328982,-10.373606748104006
2023-01-01 21:00:00,-1.7861451274813223,5.224009536196193,-2.594154216659407,5.299270739231553,-10.79791187407878
2023-01-01 22:00:00,-1.1894957971118103,6.574142048705513,-2.7688927832337793,5.33687472675607,-10.9162879451033
2023-01-01 23:00:00,-0.03460598178929142,6.088466857126808,-2.5104345044086047,5.100181239530727,-10.757389799923823
2023-01-02 00:00:00,1.1702786117989536,6.62842971043363,-0.9857977502257764,5.93069911904642,-11.653070757640096
2023-01-02 01:00:00,1.2243280012431708,6.85212084990328,-0.7868384564268133,3.844019270242034,-10.758297051265012
2023-01-02 02:00:00,1.297617406200106,4.709186023811558,-0.3185011851770475,3.291127015318202,-9.358857921283356
2023-01-02 03:00:00,1.2893926909533608,4.299537647571168,1.067535428407317,3.9734872255152345,-9.439849857403207
2023-01-02 04:00:00,2.0015948421563965,4.36093227668088,-0.4857386514123607,3.510767927121118,-9.46759878921279
2023-01-02 05:00:00,1.7702202898953916,3.3062737784557688,0.6191620061493381,2.4846734953083356,-9.093813907459653
2023-01-02 06:00:00,3.0739969450648124,2.7047260402392292,1.8844270647047352,1.457886304496467,-7.728876581744428
2023-01-02 07:00:00,3.620615671315202,4.011091915320701,0.6823396413720235,0.6943701438781227,-7.250573279263938
