Time,Series_A,Series_B,Series_C,Series_D,Series_E
2023-01-01 00:00:00,1.0826456405720617,-1.0962271092853062,0.7293610460287878,0.5655179926676581,-0.38543423893275447
2023-01-01 01:00:00,4.2842490206916946,0.25555046904081036,0.6932226301926351,0.22386658545885763,0.02697455195021553
2023-01-01 02:00:00,2.506929703257905,1.087846229067472,0.2574566139881526,-0.5597353346323147,-1.3357845618373883
2023-01-01 03:00:00,3.343272377368962,1.2977295882734858,-0.7725509587148669,-0.7499414688165704,-0.9072066358910856
2023-01-01 04:00:00,3.272647704012729,-0.030908848796011856,-1.0861725595673137,-2.8305953404403406,-1.1811719824776774
2023-01-01 05:00:00,2.3432182663467422,-0.5056402225314991,-1.7327678055161047,-0.43661710850302926,0.12542794988767048
2023-01-01 06:00:00,1.8714283185487854,-1.541263094022037,-3.0909131342348495,-0.4511365180845997,-0.18684973161569451
2023-01-01 07:00:00,3.760897915510819,-1.0751866411876776,-1.587962919852273,-0.3439419048888897,-0.2473815409049944
2023-01-01 08:00:00,4.133725639372952,0.2470381689092931,-1.7102558106049486,1.4017842092463426,-0.4141562939673079
2023-01-01 09:00:00,2.634551334448269,0.4650733837078026,-2.8393869731204093,1.7003801407434587,-0.9361884122790344
2023-01-01 10:00:00,3.021900947991875,-2.3568244092231354,-2.6589624031295656,0.7265737066308809,0.3390254912274874
2023-01-01 11:00:00,1.234654917097315,-2.96969356395526,-3.3635691868531468,0.07350192723145488,0.7935031968435353
2023-01-01 12:00:00,2.0551530320239757,-2.2188926929154924,-1.8536192433213043,-1.0400499455276058,1.5080445116960735
2023-01-01 13:00:00,1.7809763271983943,-2.1520940261225836,-0.8987577790496176,-0.47260994008907453,-0.45868242440467166
2023-01-01 14:00:00,0.33495383722257976,-2.2152396208694283,0.22282025432187103,0.2789232368681529,-1.394115421551858
2023-01-01 15:00:00,-0.8954687119894382,-2.964636462204281,0.3298938354118236,0.5021931106361897,0.015705014502313652
2023-01-01 16:00:00,-1.2560648350453325,-2.858655824922847,-0.7889446804413155,2.0717158060040095,2.9227582531377907
2023-01-01 17:00:00,-0.8505559142814747,-3.0569540212179027,-1.990890300534566,0.9152988811972858,3.445897305934505
2023-01-01 18:00:00,-1.1719602934586149,-1.0452107524955845,-2.8345175359659938,0.4698538444493736,4.030687346679903
2023-01-01 19:00:00,-0.6158305884042883,0.9341758796051669,-2.8068307598436197,0.33112769195259273,3.434190517496461
2023-01-01 20:00:00,-0.8800367385280212,-1.458331248597205,-0.8697854196627903,1.872146829945306,4.900185320799091
2023-01-01 21:00:00,-1.0817564143240699,-1.3602624852184269,-0.22025398053212775,2.031325251787852,3.783412767688788
2023-01-01 22:00:00,0.5000992274904426,-1.2818363095669003,0.27136858480547826,1.2229328863537419,2.7144602248170706
2023-01-01 23:00:00,-0.09449564769118746,-2.7490794443506097,0.4214364208275999,1.2827726953610556,4.22589053211536
2023-01-02 00:00:00,-0.008563422710611113,-3.5966430092979467,0.8069950342141903,0.6454890331338305,4.790704133245662
2023-01-02 01:00:00,0.5216997400520103,-3.015036091522392,1.2214268281844076,2.161706880883551,5.633488722954526
2023-01-02 02:00:00,0.7736392029048482,-2.62721856956656,2.8844871707304005,1.9323636539710112,6.621418145197962
2023-01-02 03:00:00,-0.10292790943692409,-2.192128551412712,1.9516630627583023,1.6234743874739903,6.832722381083603
2023-01-02 04:00:00,-1.4453878223132768,-3.7290523779914286,2.0329027675308686,0.6738114875302162,7.523097927486168
2023-01-02 05:00:00,-2.6873896934197594,-3.2735258439819788,1.972188469357211,-1.1470916238942124,6.956304177052836
2023-01-02 06:00:00,-4.12293306080071,-2.5703283426196517,2.0622849723948264,-2.6724494550313995,7.028134858365363
2023-01-02 07:00:00,-3.8926529238911765,-2.153439598313777,2.7348123989055955,-1.7977176754501938,6.5200408094437785
2023-01-02 08:00:00,-2.9849407710351104,-2.8659157877681714,2.7834951776577115,-0.2989788750477893,6.396127176006364
2023-01-02 09:00:00,-3.4072355523033377,-3.4594797420015087,1.8020343997429418,-0.8052441690528587,6.041441740644614
2023-01-02 10:00:00,-3.3665457998208304,-3.9757334596553386,0.6702839274684973,0.5951206062982297,6.976114880323904
2023-01-02 11:00:00,-3.3534901249724434,-5.102327124805546,0.6377730172083601,1.3668343642239686,6.828284116202504
2023-01-02 12:00:00,-4.333830233911777,-5.043336663177093,-0.6165897050760903,2.2509664687446964,7.478612828395529
2023-01-02 13:00:00,-4.426661104754479,-5.040032061660301,-0.10449571137374092,2.8333561917766956,6.198027301626946
2023-01-02 14:00:00,-2.788926094980239,-5.328876068561757,1.5930160035741472,1.9347063128527886,5.30244587918132
2023-01-02 15:00:00,-2.886933257484047,-5.408389091505519,2.277145908602907,-0.7372442615292558,5.020161680080761
2023-01-02 16:00:00,-1.9534254903770003,-6.151709574954698,2.5335260540242066,-0.8469858947392851,4.805409500749341
2023-01-02 17:00:00,-1.5094695523662132,-5.902536698568921,1.9714992424355051,-1.6589499464412376,4.862942213017876
2023-01-02 18:00:00,-1.7749489819379836,-6.537814668016792,1.9784645124747313,-1.1524047990877928,5.410629247210047
